,usage_date,percentage,total_usage_7_7_ccf,total_usage_7_7_therm,type,CREATED_DATETIME
4162,2020-10-22,99.95,40116.61,41946.488,COMMERCIAL     ,2022-09-15 00:11:30.797
4163,2020-10-22,100.0,134353.04,132749.767,RESIDENTIAL,2022-09-15 00:11:30.797
4164,2020-10-23,100.0,136006.14,134386.279,RESIDENTIAL,2022-09-15 00:11:30.797
4165,2020-10-23,99.95,41481.38,43223.54,COMMERCIAL     ,2022-09-15 00:11:30.797
4166,2020-10-23,100.0,1860.96,2339.164,INDUSTRIAL     ,2022-09-15 00:11:30.797
4167,2020-10-24,100.0,1046.46,1350.866,INDUSTRIAL     ,2022-09-15 00:11:30.797
4168,2020-10-24,99.95,39842.39,41274.666,COMMERCIAL     ,2022-09-15 00:11:30.797
4169,2020-10-24,100.0,148179.64,146391.562,RESIDENTIAL,2022-09-15 00:11:30.797
4170,2020-10-25,99.95,177260.96,175122.116,RESIDENTIAL,2022-09-15 00:11:30.797
4171,2020-10-25,99.9,49952.85,51944.743,COMMERCIAL     ,2022-09-15 00:11:30.797
4172,2020-10-25,100.0,1746.3,2259.317,INDUSTRIAL     ,2022-09-15 00:11:30.797
4173,2020-10-26,100.0,3344.7,4040.281,INDUSTRIAL     ,2022-09-15 00:11:30.797
4174,2020-10-26,99.95,53370.65,56312.63,COMMERCIAL     ,2022-09-15 00:11:30.797
4175,2020-10-26,100.0,232925.42,230084.027,RESIDENTIAL,2022-09-15 00:11:30.797
4176,2020-10-27,100.0,214654.92,212035.911,RESIDENTIAL,2022-09-15 00:11:30.797
4177,2020-10-27,100.0,48881.36,51439.5,COMMERCIAL     ,2022-09-15 00:11:30.797
4178,2020-10-27,99.8,3165.14,3885.063,INDUSTRIAL     ,2022-09-15 00:11:30.797
4179,2020-10-28,99.95,3055.66,3835.415,INDUSTRIAL     ,2022-09-15 00:11:30.797
4180,2020-10-28,99.95,47917.91,50498.5,COMMERCIAL     ,2022-09-15 00:11:30.797
4181,2020-10-28,100.0,194006.64,191677.158,RESIDENTIAL,2022-09-15 00:11:30.797
4182,2020-10-29,100.0,175100.92,173103.632,RESIDENTIAL,2022-09-15 00:11:30.797
4183,2020-10-29,100.0,45610.73,47958.729,COMMERCIAL     ,2022-09-15 00:11:30.797
4184,2020-10-29,100.0,3084.74,3808.891,INDUSTRIAL     ,2022-09-15 00:11:30.797
4185,2020-10-30,100.0,2238.4,2746.455,INDUSTRIAL     ,2022-09-15 00:11:30.797
4186,2020-10-30,99.95,44907.25,46929.468,COMMERCIAL     ,2022-09-15 00:11:30.797
4187,2020-10-30,100.0,164074.52,162191.422,RESIDENTIAL,2022-09-15 00:11:30.797
4188,2020-10-31,100.0,157871.84,155983.577,RESIDENTIAL,2022-09-15 00:11:30.797
4189,2020-10-31,100.0,1070.0,1414.352,INDUSTRIAL     ,2022-09-15 00:11:30.797
4190,2020-10-31,99.95,37527.5,38923.443,COMMERCIAL     ,2022-09-15 00:11:30.797
4191,2020-11-01,100.0,1547.44,2019.779,INDUSTRIAL     ,2022-09-15 00:11:30.797
4192,2020-11-01,100.0,38875.97,40352.486,COMMERCIAL     ,2022-09-15 00:11:30.797
4193,2020-11-01,100.0,168186.4,166168.311,RESIDENTIAL,2022-09-15 00:11:30.797
4194,2020-11-02,100.0,151551.22,149833.898,RESIDENTIAL,2022-09-15 00:11:30.797
4195,2020-11-02,99.8,2778.26,3429.543,INDUSTRIAL     ,2022-09-15 00:11:30.797
4196,2020-11-02,99.9,40248.18,42277.24,COMMERCIAL     ,2022-09-15 00:11:30.797
4197,2020-11-03,100.0,40163.87,42113.553,COMMERCIAL     ,2022-09-15 00:11:30.797
4198,2020-11-03,100.0,3014.52,3773.079,INDUSTRIAL     ,2022-09-15 00:11:30.797
4199,2020-11-03,100.0,149984.84,148322.838,RESIDENTIAL,2022-09-15 00:11:30.797
4200,2020-11-04,100.0,148201.8,146576.824,RESIDENTIAL,2022-09-15 00:11:30.797
4201,2020-11-04,100.0,2951.7,3673.326,INDUSTRIAL     ,2022-09-15 00:11:30.797
4202,2020-11-04,99.9,40010.8,41890.72,COMMERCIAL     ,2022-09-15 00:11:30.797
4203,2020-11-05,100.0,2801.36,3522.255,INDUSTRIAL     ,2022-09-15 00:11:30.797
4204,2020-11-05,99.9,38871.05,40608.418,COMMERCIAL     ,2022-09-15 00:11:30.797
4205,2020-11-05,100.0,144823.98,143237.727,RESIDENTIAL,2022-09-15 00:11:30.797
4206,2020-11-06,100.0,150080.0,148513.262,RESIDENTIAL,2022-09-15 00:11:30.797
4207,2020-11-06,100.0,2579.88,3173.717,INDUSTRIAL     ,2022-09-15 00:11:30.797
4208,2020-11-06,99.95,44558.94,46657.154,COMMERCIAL     ,2022-09-15 00:11:30.797
4209,2020-11-07,100.0,53891.05,56277.57,COMMERCIAL     ,2022-09-15 00:11:30.797
4210,2020-11-07,100.0,1923.06,2353.973,INDUSTRIAL     ,2022-09-15 00:11:30.797
4211,2020-11-07,100.0,308188.54,304606.217,RESIDENTIAL,2022-09-15 00:11:30.797
4212,2020-11-08,99.95,438742.54,433313.229,RESIDENTIAL,2022-09-15 00:11:30.797
4213,2020-11-08,99.9,2161.78,2748.27,INDUSTRIAL     ,2022-09-15 00:11:30.797
4214,2020-11-08,99.95,58451.1,61464.377,COMMERCIAL     ,2022-09-15 00:11:30.797
4215,2020-11-09,100.0,64230.72,68117.717,COMMERCIAL     ,2022-09-15 00:11:30.797
4216,2020-11-09,99.9,4244.0,5136.99,INDUSTRIAL     ,2022-09-15 00:11:30.797
4217,2020-11-09,100.0,430895.24,425628.531,RESIDENTIAL,2022-09-15 00:11:30.797
4218,2020-11-10,100.0,405672.36,400798.057,RESIDENTIAL,2022-09-15 00:11:30.797
4219,2020-11-10,100.0,62868.86,66607.74,COMMERCIAL     ,2022-09-15 00:11:30.797
4220,2020-11-10,100.0,4106.46,4985.43,INDUSTRIAL     ,2022-09-15 00:11:30.797
4221,2020-11-11,100.0,4082.68,4939.102,INDUSTRIAL     ,2022-09-15 00:11:30.797
4222,2020-11-11,100.0,59055.28,62405.086,COMMERCIAL     ,2022-09-15 00:11:30.797
4223,2020-11-11,100.0,364932.36,360583.151,RESIDENTIAL,2022-09-15 00:11:30.797
4224,2020-11-12,100.0,339130.24,335179.499,RESIDENTIAL,2022-09-15 00:11:30.797
4225,2020-11-12,100.0,3795.72,4561.071,INDUSTRIAL     ,2022-09-15 00:11:30.797
4226,2020-11-12,99.95,58019.12,61286.02,COMMERCIAL     ,2022-09-15 00:11:30.797
4227,2020-11-13,100.0,3365.12,4009.429,INDUSTRIAL     ,2022-09-15 00:11:30.797
4228,2020-11-13,99.95,57469.82,60568.793,COMMERCIAL     ,2022-09-15 00:11:30.797
4229,2020-11-13,100.0,313468.44,309897.434,RESIDENTIAL,2022-09-15 00:11:30.797
4230,2020-11-14,100.0,283419.46,280226.046,RESIDENTIAL,2022-09-15 00:11:30.797
4231,2020-11-14,99.95,49702.21,51827.06,COMMERCIAL     ,2022-09-15 00:11:30.797
4232,2020-11-14,99.9,1912.72,2362.209,INDUSTRIAL     ,2022-09-15 00:11:30.797
4233,2020-11-15,98.4,44816.04,46881.399,COMMERCIAL     ,2022-09-15 00:11:30.797
4234,2020-11-15,98.35,2015.64,2553.442,INDUSTRIAL     ,2022-09-15 00:11:30.797
4235,2020-11-15,98.5,243250.78,240556.606,RESIDENTIAL,2022-09-15 00:11:30.797
4236,2020-11-16,100.0,206612.2,204457.353,RESIDENTIAL,2022-09-15 00:11:30.797
4237,2020-11-16,100.0,46555.33,49080.303,COMMERCIAL     ,2022-09-15 00:11:30.797
4238,2020-11-16,99.85,3356.3,4122.32,INDUSTRIAL     ,2022-09-15 00:11:30.797
4239,2020-11-17,100.0,3149.46,3943.641,INDUSTRIAL     ,2022-09-15 00:11:30.797
4240,2020-11-17,100.0,47198.17,49777.541,COMMERCIAL     ,2022-09-15 00:11:30.797
4241,2020-11-17,100.0,209533.96,207399.652,RESIDENTIAL,2022-09-15 00:11:30.797
4242,2020-11-18,100.0,235210.88,232828.43,RESIDENTIAL,2022-09-15 00:11:30.797
4243,2020-11-18,100.0,51213.8,54068.195,COMMERCIAL     ,2022-09-15 00:11:30.797
4244,2020-11-18,100.0,3390.4,4226.662,INDUSTRIAL     ,2022-09-15 00:11:30.797
4245,2020-11-19,100.0,3396.16,4216.687,INDUSTRIAL     ,2022-09-15 00:11:30.797
4246,2020-11-19,100.0,51867.27,54746.823,COMMERCIAL     ,2022-09-15 00:11:30.797
4247,2020-11-19,100.0,242335.7,239862.473,RESIDENTIAL,2022-09-15 00:11:30.797
4248,2020-11-20,100.0,225184.56,222921.416,RESIDENTIAL,2022-09-15 00:11:30.797
4249,2020-11-20,100.0,49781.7,52287.017,COMMERCIAL     ,2022-09-15 00:11:30.797
4250,2020-11-20,100.0,2720.1,3316.861,INDUSTRIAL     ,2022-09-15 00:11:30.797
4251,2020-11-21,99.95,45717.14,47612.655,COMMERCIAL     ,2022-09-15 00:11:30.797
4252,2020-11-21,100.0,1703.04,2117.958,INDUSTRIAL     ,2022-09-15 00:11:30.797
4253,2020-11-21,100.0,225407.9,223080.908,RESIDENTIAL,2022-09-15 00:11:30.797
4254,2020-11-22,99.95,265517.16,262747.652,RESIDENTIAL,2022-09-15 00:11:30.797
4255,2020-11-22,99.95,48305.93,50629.292,COMMERCIAL     ,2022-09-15 00:11:30.797
4256,2020-11-22,100.0,2101.88,2643.926,INDUSTRIAL     ,2022-09-15 00:11:30.797
4257,2020-11-23,100.0,52729.81,55790.117,COMMERCIAL     ,2022-09-15 00:11:30.797
4258,2020-11-23,100.0,3510.24,4344.257,INDUSTRIAL     ,2022-09-15 00:11:30.797
4259,2020-11-23,100.0,293883.94,290844.67,RESIDENTIAL,2022-09-15 00:11:30.797
4260,2020-11-24,100.0,292805.34,289875.877,RESIDENTIAL,2022-09-15 00:11:30.797
4261,2020-11-24,100.0,58415.34,61616.333,COMMERCIAL     ,2022-09-15 00:11:30.797
4262,2020-11-24,100.0,3327.34,4137.54,INDUSTRIAL     ,2022-09-15 00:11:30.797
4263,2020-11-25,100.0,2540.1,3009.863,INDUSTRIAL     ,2022-09-15 00:11:30.797
4264,2020-11-25,100.0,55972.54,59159.586,COMMERCIAL     ,2022-09-15 00:11:30.797
4265,2020-11-25,100.0,332278.3,328937.328,RESIDENTIAL,2022-09-15 00:11:30.797
4266,2020-11-26,100.0,435444.16,430901.098,RESIDENTIAL,2022-09-15 00:11:30.797
4267,2020-11-26,99.95,43043.49,45923.463,COMMERCIAL     ,2022-09-15 00:11:30.797
4268,2020-11-26,100.0,1142.36,1374.928,INDUSTRIAL     ,2022-09-15 00:11:30.797
4269,2020-11-27,100.0,59840.36,63254.274,COMMERCIAL     ,2022-09-15 00:11:30.797
4270,2020-11-27,100.0,1810.96,2155.243,INDUSTRIAL     ,2022-09-15 00:11:30.797
4271,2020-11-27,100.0,451342.12,446664.871,RESIDENTIAL,2022-09-15 00:11:30.797
4272,2020-11-28,100.0,428617.72,424159.89,RESIDENTIAL,2022-09-15 00:11:30.797
4273,2020-11-28,100.0,56508.77,59294.56,COMMERCIAL     ,2022-09-15 00:11:30.797
4274,2020-11-28,100.0,1641.4,2010.703,INDUSTRIAL     ,2022-09-15 00:11:30.797
4275,2020-11-29,99.95,55175.21,57936.334,COMMERCIAL     ,2022-09-15 00:11:30.797
4276,2020-11-29,100.0,2149.2,2598.587,INDUSTRIAL     ,2022-09-15 00:11:30.797
4277,2020-11-29,100.0,403996.02,399816.583,RESIDENTIAL,2022-09-15 00:11:30.797
4278,2020-11-30,100.0,363286.24,359622.093,RESIDENTIAL,2022-09-15 00:11:30.797
4279,2020-11-30,100.0,3736.74,4435.726,INDUSTRIAL     ,2022-09-15 00:11:30.797
4280,2020-11-30,100.0,58809.07,62353.051,COMMERCIAL     ,2022-09-15 00:11:30.797
4281,2020-12-01,100.0,59886.77,63481.214,COMMERCIAL     ,2022-09-15 00:11:30.797
4282,2020-12-01,100.0,3883.94,4656.454,INDUSTRIAL     ,2022-09-15 00:11:30.797
4283,2020-12-01,100.0,358052.16,354457.17,RESIDENTIAL,2022-09-15 00:11:30.797
4284,2020-12-02,100.0,329652.28,326313.719,RESIDENTIAL,2022-09-15 00:11:30.797
4285,2020-12-02,99.95,56432.61,59768.541,COMMERCIAL     ,2022-09-15 00:11:30.797
4286,2020-12-02,99.9,3648.12,4435.469,INDUSTRIAL     ,2022-09-15 00:11:30.797
4287,2020-12-03,100.0,63229.65,66945.448,COMMERCIAL     ,2022-09-15 00:11:30.797
4288,2020-12-03,99.95,3671.84,4422.355,INDUSTRIAL     ,2022-09-15 00:11:30.797
4289,2020-12-03,100.0,415870.74,411495.628,RESIDENTIAL,2022-09-15 00:11:30.797
4290,2020-12-04,100.0,470687.44,465543.318,RESIDENTIAL,2022-09-15 00:11:30.797
4291,2020-12-04,100.0,3642.4,4354.782,INDUSTRIAL     ,2022-09-15 00:11:30.797
4292,2020-12-04,100.0,68556.77,72596.703,COMMERCIAL     ,2022-09-15 00:11:30.797
4293,2020-12-05,100.0,2282.64,2704.005,INDUSTRIAL     ,2022-09-15 00:11:30.797
4294,2020-12-05,100.0,60887.47,63948.865,COMMERCIAL     ,2022-09-15 00:11:30.797
4295,2020-12-05,100.0,484359.82,478968.274,RESIDENTIAL,2022-09-15 00:11:30.797
4296,2020-12-06,100.0,418902.72,414254.461,RESIDENTIAL,2022-09-15 00:11:30.797
4297,2020-12-06,100.0,2235.74,2759.933,INDUSTRIAL     ,2022-09-15 00:11:30.797
4298,2020-12-06,100.0,56030.66,58890.842,COMMERCIAL     ,2022-09-15 00:11:30.797
4299,2020-12-07,100.0,3707.38,4479.797,INDUSTRIAL     ,2022-09-15 00:11:30.797
4300,2020-12-07,100.0,372719.14,368581.046,RESIDENTIAL,2022-09-15 00:11:30.797
4301,2020-12-07,99.95,55030.45,58458.26,COMMERCIAL     ,2022-09-15 00:11:30.797
4302,2020-12-08,100.0,303562.76,300295.754,RESIDENTIAL,2022-09-15 00:11:30.797
4303,2020-12-08,99.95,51459.51,54471.742,COMMERCIAL     ,2022-09-15 00:11:30.797
4304,2020-12-08,100.0,3325.06,4077.679,INDUSTRIAL     ,2022-09-15 00:11:30.797
4305,2020-12-09,100.0,3804.36,4570.54,INDUSTRIAL     ,2022-09-15 00:11:30.797
4306,2020-12-09,100.0,59457.53,63069.835,COMMERCIAL     ,2022-09-15 00:11:30.797
4307,2020-12-09,100.0,395305.32,390816.595,RESIDENTIAL,2022-09-15 00:11:30.797
4308,2020-12-10,100.0,397667.54,393017.825,RESIDENTIAL,2022-09-15 00:11:30.797
4309,2020-12-10,100.0,3621.3,4355.112,INDUSTRIAL     ,2022-09-15 00:11:30.797
4310,2020-12-10,100.0,60192.01,63831.665,COMMERCIAL     ,2022-09-15 00:11:30.797
4311,2020-12-11,100.0,3292.18,3910.806,INDUSTRIAL     ,2022-09-15 00:11:30.797
4312,2020-12-11,99.95,64037.86,67880.44,COMMERCIAL     ,2022-09-15 00:11:30.797
4313,2020-12-11,100.0,453892.5,448465.119,RESIDENTIAL,2022-09-15 00:11:30.797
4314,2020-12-12,100.0,578260.32,571150.416,RESIDENTIAL,2022-09-15 00:11:30.797
4315,2020-12-12,100.0,63261.05,66527.865,COMMERCIAL     ,2022-09-15 00:11:30.797
4316,2020-12-12,100.0,2406.68,2902.283,INDUSTRIAL     ,2022-09-15 00:11:30.797
4317,2020-12-13,100.0,56369.57,59141.339,COMMERCIAL     ,2022-09-15 00:11:30.797
4318,2020-12-13,100.0,2460.06,3052.864,INDUSTRIAL     ,2022-09-15 00:11:30.797
4319,2020-12-13,100.0,466659.14,460991.418,RESIDENTIAL,2022-09-15 00:11:30.797
4320,2020-12-14,100.0,473738.78,467901.482,RESIDENTIAL,2022-09-15 00:11:30.797
4321,2020-12-14,100.0,4048.56,4867.355,INDUSTRIAL     ,2022-09-15 00:11:30.797
4322,2020-12-14,99.95,66245.06,70353.577,COMMERCIAL     ,2022-09-15 00:11:30.797
4323,2020-12-15,100.0,4053.66,4858.609,INDUSTRIAL     ,2022-09-15 00:11:30.797
4324,2020-12-15,100.0,70531.27,74985.316,COMMERCIAL     ,2022-09-15 00:11:30.797
4325,2020-12-15,100.0,533205.04,526462.822,RESIDENTIAL,2022-09-15 00:11:30.797
4326,2020-12-16,99.95,452252.08,446464.569,RESIDENTIAL,2022-09-15 00:11:30.797
4327,2020-12-16,99.9,3936.38,4700.006,INDUSTRIAL     ,2022-09-15 00:11:30.797
4328,2020-12-16,99.95,65056.75,68970.759,COMMERCIAL     ,2022-09-15 00:11:30.797
4329,2020-12-17,99.95,65527.81,69520.842,COMMERCIAL     ,2022-09-15 00:11:30.797
4330,2020-12-17,100.0,3875.6,4622.74,INDUSTRIAL     ,2022-09-15 00:11:30.797
4331,2020-12-17,100.0,473228.9,467030.581,RESIDENTIAL,2022-09-15 00:11:30.797
4332,2020-12-18,100.0,460699.82,454726.722,RESIDENTIAL,2022-09-15 00:11:30.797
4333,2020-12-18,99.95,64877.3,68520.497,COMMERCIAL     ,2022-09-15 00:11:30.797
4334,2020-12-18,100.0,3250.74,3864.647,INDUSTRIAL     ,2022-09-15 00:11:30.797
4335,2020-12-19,100.0,2167.66,2627.113,INDUSTRIAL     ,2022-09-15 00:11:30.797
4336,2020-12-19,100.0,59351.36,62206.981,COMMERCIAL     ,2022-09-15 00:11:30.797
4337,2020-12-19,100.0,493864.32,487394.081,RESIDENTIAL,2022-09-15 00:11:30.797
4338,2020-12-20,100.0,427354.48,421772.022,RESIDENTIAL,2022-09-15 00:11:30.797
4339,2020-12-20,100.0,2197.96,2741.235,INDUSTRIAL     ,2022-09-15 00:11:30.797
4340,2020-12-20,99.95,55683.42,58436.881,COMMERCIAL     ,2022-09-15 00:11:30.797
4341,2020-12-21,100.0,3518.86,4248.486,INDUSTRIAL     ,2022-09-15 00:11:30.797
4342,2020-12-21,99.95,55634.87,58854.195,COMMERCIAL     ,2022-09-15 00:11:30.797
4343,2020-12-21,100.0,351201.96,346595.095,RESIDENTIAL,2022-09-15 00:11:30.797
4344,2020-12-22,100.0,402508.8,397024.335,RESIDENTIAL,2022-09-15 00:11:30.797
4345,2020-12-22,99.95,58524.93,61879.186,COMMERCIAL     ,2022-09-15 00:11:30.797
4346,2020-12-22,100.0,3269.6,3753.625,INDUSTRIAL     ,2022-09-15 00:11:30.797
4347,2020-12-23,100.0,2726.62,3113.056,INDUSTRIAL     ,2022-09-15 00:11:30.797
4348,2020-12-23,100.0,59937.33,63214.154,COMMERCIAL     ,2022-09-15 00:11:30.797
4349,2020-12-23,100.0,482179.18,475344.907,RESIDENTIAL,2022-09-15 00:11:30.797
4350,2020-12-24,100.0,553684.4,545678.626,RESIDENTIAL,2022-09-15 00:11:30.797
4351,2020-12-24,100.0,54626.24,57657.391,COMMERCIAL     ,2022-09-15 00:11:30.797
4352,2020-12-24,100.0,1449.94,1691.421,INDUSTRIAL     ,2022-09-15 00:11:30.797
4353,2020-12-25,100.0,985.0,1167.423,INDUSTRIAL     ,2022-09-15 00:11:30.797
4354,2020-12-25,100.0,40701.06,43232.476,COMMERCIAL     ,2022-09-15 00:11:30.797
4355,2020-12-25,100.0,407531.82,401791.438,RESIDENTIAL,2022-09-15 00:11:30.797
4356,2020-12-26,100.0,393007.66,387499.29,RESIDENTIAL,2022-09-15 00:11:30.797
4357,2020-12-26,100.0,1332.36,1588.646,INDUSTRIAL     ,2022-09-15 00:11:30.797
4358,2020-12-26,100.0,52748.75,55321.319,COMMERCIAL     ,2022-09-15 00:11:30.797
4359,2020-12-27,99.85,1748.58,2061.593,INDUSTRIAL     ,2022-09-15 00:11:30.797
4360,2020-12-27,99.95,55012.62,57793.052,COMMERCIAL     ,2022-09-15 00:11:30.797
4361,2020-12-27,100.0,474600.46,467783.053,RESIDENTIAL,2022-09-15 00:11:30.797
4362,2020-12-28,100.0,629262.36,619918.565,RESIDENTIAL,2022-09-15 00:11:30.797
4363,2020-12-28,99.95,72056.9,76266.224,COMMERCIAL     ,2022-09-15 00:11:30.797
4364,2020-12-28,99.95,3398.34,3852.538,INDUSTRIAL     ,2022-09-15 00:11:30.797
4365,2020-12-29,99.9,3464.08,3960.244,INDUSTRIAL     ,2022-09-15 00:11:30.797
4366,2020-12-29,100.0,71233.36,75109.225,COMMERCIAL     ,2022-09-15 00:11:30.797
4367,2020-12-29,100.0,605362.9,596286.839,RESIDENTIAL,2022-09-15 00:11:30.797
4368,2020-12-30,100.0,589498.18,580568.458,RESIDENTIAL,2022-09-15 00:11:30.797
4369,2020-12-30,100.0,70811.15,74557.658,COMMERCIAL     ,2022-09-15 00:11:30.797
4370,2020-12-30,100.0,2649.7,3048.833,INDUSTRIAL     ,2022-09-15 00:11:30.797
4371,2021-01-01,100.0,512281.86,504491.446,RESIDENTIAL,2022-09-15 00:11:30.797
4372,2021-01-01,100.0,1461.38,1791.753,INDUSTRIAL     ,2022-09-15 00:11:30.797
4373,2021-01-01,100.0,58006.04,60736.139,COMMERCIAL     ,2022-09-15 00:11:30.797
4374,2021-01-02,100.0,60408.3,63251.648,COMMERCIAL     ,2022-09-15 00:11:30.797
4375,2021-01-02,100.0,1992.2,2451.844,INDUSTRIAL     ,2022-09-15 00:11:30.797
4376,2021-01-02,100.0,519053.94,511106.151,RESIDENTIAL,2022-09-15 00:11:30.797
4377,2021-01-03,100.0,536020.82,527835.564,RESIDENTIAL,2022-09-15 00:11:30.797
4378,2021-01-03,100.0,61223.79,64366.642,COMMERCIAL     ,2022-09-15 00:11:30.797
4379,2021-01-03,100.0,2351.3,2917.492,INDUSTRIAL     ,2022-09-15 00:11:30.797
4380,2021-01-04,100.0,65822.92,69844.44,COMMERCIAL     ,2022-09-15 00:11:30.797
4381,2021-01-04,100.0,3656.94,4438.477,INDUSTRIAL     ,2022-09-15 00:11:30.797
4382,2021-01-04,100.0,472431.72,465337.747,RESIDENTIAL,2022-09-15 00:11:30.797
4383,2021-01-05,100.0,449571.34,442916.942,RESIDENTIAL,2022-09-15 00:11:30.797
4384,2021-01-05,100.0,64910.48,68727.061,COMMERCIAL     ,2022-09-15 00:11:30.797
4385,2021-01-05,99.8,3558.9,4312.975,INDUSTRIAL     ,2022-09-15 00:11:30.797
4386,2021-01-06,99.95,3575.74,4352.99,INDUSTRIAL     ,2022-09-15 00:11:30.797
4387,2021-01-06,99.95,62784.86,66450.758,COMMERCIAL     ,2022-09-15 00:11:30.797
4388,2021-01-06,100.0,420548.74,414396.465,RESIDENTIAL,2022-09-15 00:11:30.797
4389,2021-01-07,100.0,439967.04,433548.975,RESIDENTIAL,2022-09-15 00:11:30.797
4390,2021-01-07,100.0,3782.72,4536.38,INDUSTRIAL     ,2022-09-15 00:11:30.797
4391,2021-01-07,99.95,61964.23,65639.431,COMMERCIAL     ,2022-09-15 00:11:30.797
4392,2021-01-08,100.0,3323.76,3957.352,INDUSTRIAL     ,2022-09-15 00:11:30.797
4393,2021-01-08,100.0,63260.68,66827.222,COMMERCIAL     ,2022-09-15 00:11:30.797
4394,2021-01-08,100.0,439628.48,433301.238,RESIDENTIAL,2022-09-15 00:11:30.797
4395,2021-01-09,100.0,489925.6,482849.444,RESIDENTIAL,2022-09-15 00:11:30.797
4396,2021-01-09,100.0,2085.24,2497.447,INDUSTRIAL     ,2022-09-15 00:11:30.797
4397,2021-01-09,100.0,58825.79,61734.891,COMMERCIAL     ,2022-09-15 00:11:30.797
4398,2021-01-10,100.0,60740.24,63858.947,COMMERCIAL     ,2022-09-15 00:11:30.797
4399,2021-01-10,100.0,2159.3,2663.507,INDUSTRIAL     ,2022-09-15 00:11:30.797
4400,2021-01-10,100.0,511583.4,504199.583,RESIDENTIAL,2022-09-15 00:11:30.797
4401,2021-01-11,100.0,465389.1,458781.986,RESIDENTIAL,2022-09-15 00:11:30.797
4402,2021-01-11,100.0,66819.56,70918.581,COMMERCIAL     ,2022-09-15 00:11:30.797
4403,2021-01-11,100.0,4051.62,4812.924,INDUSTRIAL     ,2022-09-15 00:11:30.797
4404,2021-01-12,99.95,65269.79,69122.087,COMMERCIAL     ,2022-09-15 00:11:30.797
4405,2021-01-12,100.0,3931.38,4670.082,INDUSTRIAL     ,2022-09-15 00:11:30.797
4406,2021-01-12,100.0,465613.24,459068.504,RESIDENTIAL,2022-09-15 00:11:30.797
4407,2021-01-13,100.0,394770.84,389305.987,RESIDENTIAL,2022-09-15 00:11:30.797
4408,2021-01-13,99.95,59651.95,63061.389,COMMERCIAL     ,2022-09-15 00:11:30.797
4409,2021-01-13,100.0,3782.06,4632.843,INDUSTRIAL     ,2022-09-15 00:11:30.797
4410,2021-01-14,99.95,51230.84,54023.732,COMMERCIAL     ,2022-09-15 00:11:30.797
4411,2021-01-14,100.0,3212.52,3895.816,INDUSTRIAL     ,2022-09-15 00:11:30.797
4412,2021-01-14,100.0,281931.56,278112.631,RESIDENTIAL,2022-09-15 00:11:30.797
4413,2021-01-15,100.0,254061.92,250722.889,RESIDENTIAL,2022-09-15 00:11:30.797
4414,2021-01-15,100.0,2560.36,3055.71,INDUSTRIAL     ,2022-09-15 00:11:30.797
4415,2021-01-15,99.95,48398.5,50787.489,COMMERCIAL     ,2022-09-15 00:11:30.797
4416,2021-01-16,100.0,45172.2,47253.531,COMMERCIAL     ,2022-09-15 00:11:30.797
4417,2021-01-16,100.0,1495.22,1831.107,INDUSTRIAL     ,2022-09-15 00:11:30.797
4418,2021-01-16,100.0,262733.48,259249.147,RESIDENTIAL,2022-09-15 00:11:30.797
4419,2021-01-17,100.0,264349.06,260880.399,RESIDENTIAL,2022-09-15 00:11:30.797
4420,2021-01-17,100.0,1618.24,2054.65,INDUSTRIAL     ,2022-09-15 00:11:30.797
4421,2021-01-17,99.95,44690.15,46682.283,COMMERCIAL     ,2022-09-15 00:11:30.797
4422,2021-01-18,100.0,3309.32,4053.859,INDUSTRIAL     ,2022-09-15 00:11:30.797
4423,2021-01-18,100.0,49711.34,52451.304,COMMERCIAL     ,2022-09-15 00:11:30.797
4424,2021-01-18,100.0,294409.86,290568.726,RESIDENTIAL,2022-09-15 00:11:30.797
4425,2021-01-19,100.0,426644.32,420979.718,RESIDENTIAL,2022-09-15 00:11:30.797
4426,2021-01-19,100.0,3527.22,4347.993,INDUSTRIAL     ,2022-09-15 00:11:30.797
4427,2021-01-19,100.0,58140.19,61247.873,COMMERCIAL     ,2022-09-15 00:11:30.797
4428,2021-01-20,99.95,53662.5,56749.451,COMMERCIAL     ,2022-09-15 00:11:30.797
4429,2021-01-20,99.9,3371.84,4083.221,INDUSTRIAL     ,2022-09-15 00:11:30.797
4430,2021-01-20,100.0,320591.08,316506.783,RESIDENTIAL,2022-09-15 00:11:30.797
4431,2021-01-21,100.0,317343.14,313320.841,RESIDENTIAL,2022-09-15 00:11:30.797
4432,2021-01-21,99.95,53793.61,56948.313,COMMERCIAL     ,2022-09-15 00:11:30.797
4433,2021-01-21,99.9,3385.32,4128.237,INDUSTRIAL     ,2022-09-15 00:11:30.797
4434,2021-01-22,100.0,62573.14,66080.007,COMMERCIAL     ,2022-09-15 00:11:30.797
4435,2021-01-22,99.95,3333.32,3947.927,INDUSTRIAL     ,2022-09-15 00:11:30.797
4436,2021-01-22,100.0,432793.34,427142.101,RESIDENTIAL,2022-09-15 00:11:30.797
4437,2021-01-23,100.0,671017.52,661963.748,RESIDENTIAL,2022-09-15 00:11:30.797
4438,2021-01-23,100.0,69315.25,73015.16,COMMERCIAL     ,2022-09-15 00:11:30.797
4439,2021-01-23,100.0,2389.58,2921.029,INDUSTRIAL     ,2022-09-15 00:11:30.797
4440,2021-01-24,99.95,93031.5,97128.303,COMMERCIAL     ,2022-09-15 00:11:30.797
